"book_edition_id","direct_quote","direct_quote_rights_note","evidence_character","exact_locator","executive_role_context","extraction_method","factual_verification_status","geographic_context","human_review_status","independent_agent_review_status","industry_context","institutional_author","locator_type","machine_extraction_confidence","machine_review_status","neutral_paraphrase","organization_at_source_time","person_id","provenance","publication_status","reviewed_at","reviewed_by","revision_history","source_date","source_id","speaker_role_at_source_time","statement_id","statement_scope","statement_type","topic_ids","uncertainty","workflow_status"
"null","null","null","primary_empirical_result","arXiv:2406.13352v3 PDF p. 6, Section 3.4 ""Reporting AgentDojo Results""","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","attribution_verified","[""synthetic environments; no human geography""]","approved","not_started","[""cross-sector""]","Debenedetti et al. (joint paper authors)","pdf_page","0.94","machine_checked","AgentDojo distinguishes benign task completion, utility preserved during attack, and successful execution of an attacker goal as separate evaluation measures.","ETH Zurich and Invariant Labs","null","[{""source_url"":""https://arxiv.org/abs/2406.13352"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""arXiv:2406.13352v3 PDF p. 6, Section 3.4 \""Reporting AgentDojo Results\"""",""content_hash"":""349884fffbf43282591c5accffd57bb651632f38e412fe303114941bdd111b05"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-006; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2024-06-19","source-BATCH-2026-005-006","joint authors of the AgentDojo paper","statement-BATCH-2026-006-022","Metric definitions for version 3 of the AgentDojo benchmark.","definition","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","Metric definitions do not establish external validity.","published"
"null","null","null","primary_empirical_result","arXiv:2406.13352v3 PDF pp. 1 and 6, Abstract and Table 1","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","source_reported_not_independently_verified","[""synthetic environments; no human geography""]","approved","not_started","[""cross-sector""]","Debenedetti et al. (joint paper authors)","pdf_page","0.94","machine_checked","AgentDojo version 3 contains four simulated environments, 70 tools, 97 user tasks, 27 injection targets, and 629 security cases.","ETH Zurich and Invariant Labs","null","[{""source_url"":""https://arxiv.org/abs/2406.13352"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""arXiv:2406.13352v3 PDF pp. 1 and 6, Abstract and Table 1"",""content_hash"":""349884fffbf43282591c5accffd57bb651632f38e412fe303114941bdd111b05"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-006; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2024-06-19","source-BATCH-2026-005-006","joint authors of the AgentDojo paper","statement-BATCH-2026-006-023","Version 3 benchmark composition.","methodological_claim","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","The cases are curated simulations rather than a probability sample of deployed agents.","published"
"null","null","null","primary_empirical_result","arXiv:2406.13352v3 PDF p. 20, Table 3, ""Benign utility"" column","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","source_reported_not_independently_verified","[""synthetic environments; no human geography""]","approved","not_started","[""cross-sector""]","Debenedetti et al. (joint paper authors)","pdf_page","0.94","machine_checked","In the reported no-defense runs, several evaluated models failed to complete at least one third of benign tasks.","ETH Zurich and Invariant Labs","null","[{""source_url"":""https://arxiv.org/abs/2406.13352"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""arXiv:2406.13352v3 PDF p. 20, Table 3, \""Benign utility\"" column"",""content_hash"":""349884fffbf43282591c5accffd57bb651632f38e412fe303114941bdd111b05"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-006; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2024-06-19","source-BATCH-2026-005-006","joint authors of the AgentDojo paper","statement-BATCH-2026-006-024","The ten model configurations reported in Table 3.","empirical_finding","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","Model and API versions are time-bound; the benchmark is synthetic.","published"
"null","null","null","primary_empirical_result","arXiv:2406.13352v3 PDF p. 20, Table 5, ""Targeted ASR"" row","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","source_reported_not_independently_verified","[""synthetic environments; no human geography""]","approved","not_started","[""cross-sector""]","Debenedetti et al. (joint paper authors)","pdf_page","0.94","machine_checked","For GPT-4o, Table 5 reports targeted attack success of 57.69% without a defense and 6.84% with tool filtering.","ETH Zurich and Invariant Labs","null","[{""source_url"":""https://arxiv.org/abs/2406.13352"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""arXiv:2406.13352v3 PDF p. 20, Table 5, \""Targeted ASR\"" row"",""content_hash"":""349884fffbf43282591c5accffd57bb651632f38e412fe303114941bdd111b05"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-006; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2024-06-19","source-BATCH-2026-005-006","joint authors of the AgentDojo paper","statement-BATCH-2026-006-025","GPT-4o on AgentDojo v3 security cases under the listed defense configurations.","empirical_finding","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","The table gives confidence-interval half-widths but not raw numerators or the interval construction method; the rates are not production prevalence.","published"
"null","null","null","primary_empirical_result","arXiv:2406.13352v3 PDF p. 9, Figure 9b and caption","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","source_reported_not_independently_verified","[""synthetic environments; no human geography""]","approved","not_started","[""cross-sector""]","Debenedetti et al. (joint paper authors)","pdf_page","0.94","machine_checked","Across the plotted defense configurations, utility during attack was roughly 15 to 20 percentage points below benign utility.","ETH Zurich and Invariant Labs","null","[{""source_url"":""https://arxiv.org/abs/2406.13352"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""arXiv:2406.13352v3 PDF p. 9, Figure 9b and caption"",""content_hash"":""349884fffbf43282591c5accffd57bb651632f38e412fe303114941bdd111b05"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-006; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2024-06-19","source-BATCH-2026-005-006","joint authors of the AgentDojo paper","statement-BATCH-2026-006-026","Defense configurations shown on the AgentDojo v3 utility plot.","empirical_finding","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","The figure summarizes synthetic cases and should not be generalized to production systems.","published"
"null","null","null","primary_empirical_result","arXiv:2406.13352v3 PDF p. 22, Appendix E.1-E.3","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","attribution_verified","[""synthetic environments; no human geography""]","approved","not_started","[""cross-sector""]","Debenedetti et al. (joint paper authors)","pdf_page","0.94","machine_checked","The authors report releasing benchmark code, run outputs, conversations, figure notebooks, documentation, and exact dependency information.","ETH Zurich and Invariant Labs","null","[{""source_url"":""https://arxiv.org/abs/2406.13352"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""arXiv:2406.13352v3 PDF p. 22, Appendix E.1-E.3"",""content_hash"":""349884fffbf43282591c5accffd57bb651632f38e412fe303114941bdd111b05"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-006; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2024-06-19","source-BATCH-2026-005-006","joint authors of the AgentDojo paper","statement-BATCH-2026-006-027","Reproducibility materials described for AgentDojo version 3.","methodological_claim","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","Availability of linked artifacts can change after the access date.","published"
"null","null","null","primary_empirical_result","arXiv:2410.02644v4 PDF pp. 1-2 and p. 8, Abstract, Introduction, and Table 3","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","source_reported_not_independently_verified","[""synthetic benchmark; no human geography""]","approved","not_started","[""cross-sector""]","Zhang et al. (joint paper authors)","pdf_page","0.94","machine_checked","ASB covers 10 scenarios and agents, 50 agent tasks, more than 400 tools, 400 attack tasks, 13 attack methods, 11 defenses, and seven metrics.","Zhejiang University and Rutgers University","null","[{""source_url"":""https://arxiv.org/abs/2410.02644"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""arXiv:2410.02644v4 PDF pp. 1-2 and p. 8, Abstract, Introduction, and Table 3"",""content_hash"":""e20155df01b3a1f6c0a947c4e9e4871957cff2e507939f7ea21a5fe967d84504"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-007; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2024-10-03","source-BATCH-2026-005-007","joint authors of the ASB paper","statement-BATCH-2026-006-028","ASB version 4 benchmark composition.","methodological_claim","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","The researcher-built benchmark does not represent a sampled production population.","published"
"null","null","null","primary_empirical_result","arXiv:2410.02644v4 PDF p. 9, Table 5, ""Average"" row and Section 5.3","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","source_reported_not_independently_verified","[""synthetic benchmark; no human geography""]","approved","not_started","[""cross-sector""]","Zhang et al. (joint paper authors)","pdf_page","0.94","machine_checked","Across the evaluated backbones, mixed attacks had the highest reported mean attack-success rate, 84.30%.","Zhejiang University and Rutgers University","null","[{""source_url"":""https://arxiv.org/abs/2410.02644"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""arXiv:2410.02644v4 PDF p. 9, Table 5, \""Average\"" row and Section 5.3"",""content_hash"":""e20155df01b3a1f6c0a947c4e9e4871957cff2e507939f7ea21a5fe967d84504"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-007; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2024-10-03","source-BATCH-2026-005-007","joint authors of the ASB paper","statement-BATCH-2026-006-029","The attack families and 13 LLM backbones in ASB version 4.","empirical_finding","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","The paper does not provide a raw numerator or confidence interval for the aggregate.","published"
"null","null","null","author_interpretation","arXiv:2410.02644v4 PDF pp. 1-2, Abstract, Figure 1, and Introduction","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","attribution_verified","[""synthetic benchmark; no human geography""]","approved","not_started","[""cross-sector""]","Zhang et al. (joint paper authors)","pdf_page","0.94","machine_checked","The authors identify attack surfaces in system prompts, user inputs, tool interactions, and long-term memory retrieval.","Zhejiang University and Rutgers University","null","[{""source_url"":""https://arxiv.org/abs/2410.02644"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""arXiv:2410.02644v4 PDF pp. 1-2, Abstract, Figure 1, and Introduction"",""content_hash"":""e20155df01b3a1f6c0a947c4e9e4871957cff2e507939f7ea21a5fe967d84504"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-007; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2024-10-03","source-BATCH-2026-005-007","joint authors of the ASB paper","statement-BATCH-2026-006-030","The operational stages modeled by ASB.","interpretation","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","The taxonomy reflects the benchmark design and may not exhaust real-world attack surfaces.","published"
"null","null","null","primary_empirical_result","arXiv:2410.02644v4 PDF p. 8, Table 4, NRP row","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","attribution_verified","[""synthetic benchmark; no human geography""]","approved","not_started","[""cross-sector""]","Zhang et al. (joint paper authors)","pdf_page","0.94","machine_checked","ASB defines net resilient performance as clean-task performance multiplied by one minus attack success rate.","Zhejiang University and Rutgers University","null","[{""source_url"":""https://arxiv.org/abs/2410.02644"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""arXiv:2410.02644v4 PDF p. 8, Table 4, NRP row"",""content_hash"":""e20155df01b3a1f6c0a947c4e9e4871957cff2e507939f7ea21a5fe967d84504"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-007; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2024-10-03","source-BATCH-2026-005-007","joint authors of the ASB paper","statement-BATCH-2026-006-031","The benchmark's combined utility-and-security metric.","methodological_claim","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","A composite metric can conceal the two underlying dimensions and should be read with them.","published"
"null","null","null","normative_recommendation","arXiv:2410.02644v4 PDF p. 9, Section 5.3, discussion following Figure 2","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","not_applicable","[""synthetic benchmark; no human geography""]","approved","not_started","[""cross-sector""]","Zhang et al. (joint paper authors)","pdf_page","0.94","machine_checked","The paper recommends choosing agent backbones using both task utility and adversarial resistance rather than capability rankings alone.","Zhejiang University and Rutgers University","null","[{""source_url"":""https://arxiv.org/abs/2410.02644"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""arXiv:2410.02644v4 PDF p. 9, Section 5.3, discussion following Figure 2"",""content_hash"":""e20155df01b3a1f6c0a947c4e9e4871957cff2e507939f7ea21a5fe967d84504"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-007; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2024-10-03","source-BATCH-2026-005-007","joint authors of the ASB paper","statement-BATCH-2026-006-032","Model selection for agents represented by the ASB scenarios.","recommendation","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","The recommendation depends on the benchmark's synthetic scope and chosen metric.","published"
"null","null","null","primary_empirical_result","arXiv:2406.01637v2 PDF p. 4, Section 4 and Tables 1-2","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","source_reported_not_independently_verified","[""synthetic sandbox; no human geography""]","approved","not_started","[""cross-sector""]","Zhu et al. (joint paper authors)","pdf_page","0.94","machine_checked","The HPTSA evaluation uses 14 reproducible open-source web vulnerabilities published after the tested GPT-4 knowledge cutoff.","University of Illinois Urbana-Champaign","null","[{""source_url"":""https://arxiv.org/abs/2406.01637"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""arXiv:2406.01637v2 PDF p. 4, Section 4 and Tables 1-2"",""content_hash"":""f4fc06040f0856d99d2009042b4c6fa0c01206da8ca61cb39a94d52b9867cf71"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-008; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2024-06-02","source-BATCH-2026-005-008","joint authors of the HPTSA paper","statement-BATCH-2026-006-033","A purposive set of sandboxed web vulnerabilities.","methodological_claim","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","The sample is small, non-random, and limited to reproducible open-source web software.","published"
"null","null","null","primary_empirical_result","arXiv:2406.01637v2 PDF p. 5, Figure 2 and Section 5.2","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","source_reported_not_independently_verified","[""synthetic sandbox; no human geography""]","approved","not_started","[""cross-sector""]","Zhu et al. (joint paper authors)","pdf_page","0.94","machine_checked","On the 14-vulnerability benchmark, GPT-4-backed HPTSA reports 42% pass-at-five and 18% pass-at-one.","University of Illinois Urbana-Champaign","null","[{""source_url"":""https://arxiv.org/abs/2406.01637"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""arXiv:2406.01637v2 PDF p. 5, Figure 2 and Section 5.2"",""content_hash"":""f4fc06040f0856d99d2009042b4c6fa0c01206da8ca61cb39a94d52b9867cf71"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-008; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2024-06-02","source-BATCH-2026-005-008","joint authors of the HPTSA paper","statement-BATCH-2026-006-034","The described HPTSA configuration in sandboxed experiments.","empirical_finding","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","The reported percentages are rounded, and the paper gives no confidence intervals.","published"
"null","null","null","primary_empirical_result","arXiv:2406.01637v2 PDF pp. 1 and 5, Abstract and Figures 2-3","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","source_reported_not_independently_verified","[""synthetic sandbox; no human geography""]","approved","not_started","[""cross-sector""]","Zhu et al. (joint paper authors)","pdf_page","0.94","machine_checked","The two evaluated open-source backbones and the ZAP and Metasploit scanner baseline did not exploit any benchmark vulnerability.","University of Illinois Urbana-Champaign","null","[{""source_url"":""https://arxiv.org/abs/2406.01637"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""arXiv:2406.01637v2 PDF pp. 1 and 5, Abstract and Figures 2-3"",""content_hash"":""f4fc06040f0856d99d2009042b4c6fa0c01206da8ca61cb39a94d52b9867cf71"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-008; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2024-06-02","source-BATCH-2026-005-008","joint authors of the HPTSA paper","statement-BATCH-2026-006-035","The named systems on the study's 14 selected vulnerabilities.","empirical_finding","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","A zero result in this small benchmark is not evidence of zero capability elsewhere.","published"
"null","null","null","primary_empirical_result","arXiv:2406.01637v2 PDF p. 6, Section 5.3 and Figure 4","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","source_reported_not_independently_verified","[""synthetic sandbox; no human geography""]","approved","not_started","[""cross-sector""]","Zhu et al. (joint paper authors)","pdf_page","0.94","machine_checked","Removing expert agents, reference documents, or the hierarchy reduced success, with the hierarchy ablation producing the largest reported decline.","University of Illinois Urbana-Champaign","null","[{""source_url"":""https://arxiv.org/abs/2406.01637"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""arXiv:2406.01637v2 PDF p. 6, Section 5.3 and Figure 4"",""content_hash"":""f4fc06040f0856d99d2009042b4c6fa0c01206da8ca61cb39a94d52b9867cf71"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-008; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2024-06-02","source-BATCH-2026-005-008","joint authors of the HPTSA paper","statement-BATCH-2026-006-036","Ablations of GPT-4-backed HPTSA on the study benchmark.","empirical_finding","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","The source reports relative reductions without confidence intervals.","published"
"null","null","null","author_interpretation","arXiv:2406.01637v2 PDF pp. 1 and 5, Abstract and Section 5.2","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","source_reported_not_independently_verified","[""synthetic sandbox; no human geography""]","approved","not_started","[""cross-sector""]","Zhu et al. (joint paper authors)","pdf_page","0.94","machine_checked","The study demonstrates that a coordinated LLM-agent team can sometimes exploit previously unseen web vulnerabilities in a sandbox.","University of Illinois Urbana-Champaign","null","[{""source_url"":""https://arxiv.org/abs/2406.01637"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""arXiv:2406.01637v2 PDF pp. 1 and 5, Abstract and Section 5.2"",""content_hash"":""f4fc06040f0856d99d2009042b4c6fa0c01206da8ca61cb39a94d52b9867cf71"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-008; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2024-06-02","source-BATCH-2026-005-008","joint authors of the HPTSA paper","statement-BATCH-2026-006-037","Capability demonstration on 14 selected vulnerabilities, not a population estimate.","warning","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","The result is model-, prompt-, and benchmark-specific and should not be read as production incident prevalence.","published"
